condition_id,source_year,source_week,game_id,play_id,nfl_id,n_rows_in_condition
379904,2023,10,2023111210,2594,38577,1
380003,2023,10,2023111210,2594,41349,1
379950,2023,10,2023111210,2594,42543,1
379938,2023,10,2023111210,2594,44818,1
253158,2023,10,2023111210,2594,44852,1
379929,2023,10,2023111210,2594,47854,1
380012,2023,10,2023111210,2594,47859,1
379944,2023,10,2023111210,2594,52435,1
379967,2023,10,2023111210,2594,53566,1
379991,2023,10,2023111210,2594,54481,1
380039,2023,10,2023111210,2594,54563,1
380023,2023,10,2023111210,2594,54609,1
379959,2023,10,2023111210,2594,54618,1
379917,2023,10,2023111210,2594,55869,1
380041,2023,10,2023111210,2647,38577,1
380054,2023,10,2023111210,2647,42543,1
380048,2023,10,2023111210,2647,44818,1
380068,2023,10,2023111210,2647,44852,1
380077,2023,10,2023111210,2647,47859,1
380051,2023,10,2023111210,2647,52435,1
380063,2023,10,2023111210,2647,52474,1
380060,2023,10,2023111210,2647,53566,1
380071,2023,10,2023111210,2647,54481,1
380072,2023,10,2023111210,2647,54609,1
380058,2023,10,2023111210,2647,54618,1
380045,2023,10,2023111210,2647,55869,1
380133,2023,10,2023111210,2733,39987,1
380125,2023,10,2023111210,2733,42412,1
380088,2023,10,2023111210,2733,42512,1
380103,2023,10,2023111210,2733,43373,1
380131,2023,10,2023111210,2733,46189,1
284123,2023,10,2023111210,2733,46329,1
380139,2023,10,2023111210,2733,47847,1
380098,2023,10,2023111210,2733,52624,1
380084,2023,10,2023111210,2733,52641,1
380093,2023,10,2023111210,2733,53448,1
380081,2023,10,2023111210,2733,53503,1
380118,2023,10,2023111210,2733,54506,1
380107,2023,10,2023111210,2733,54578,1
380114,2023,10,2023111210,2733,56471,1
380207,2023,10,2023111210,2758,39987,1
380196,2023,10,2023111210,2758,42412,1
380155,2023,10,2023111210,2758,42512,1
380171,2023,10,2023111210,2758,43373,1
380204,2023,10,2023111210,2758,46189,1
380150,2023,10,2023111210,2758,46329,1
380183,2023,10,2023111210,2758,47847,1
380166,2023,10,2023111210,2758,52624,1
380159,2023,10,2023111210,2758,53448,1
380145,2023,10,2023111210,2758,53503,1
380211,2023,10,2023111210,2758,54506,1
380176,2023,10,2023111210,2758,54578,1
380188,2023,10,2023111210,2758,56471,1
380283,2023,10,2023111210,2915,39987,1
380282,2023,10,2023111210,2915,42412,1
380226,2023,10,2023111210,2915,42512,1
380241,2023,10,2023111210,2915,43373,1
380222,2023,10,2023111210,2915,46329,1
380266,2023,10,2023111210,2915,47847,1
380259,2023,10,2023111210,2915,52541,1
380234,2023,10,2023111210,2915,52624,1
380230,2023,10,2023111210,2915,53448,1
380218,2023,10,2023111210,2915,53503,1
380271,2023,10,2023111210,2915,54506,1
380251,2023,10,2023111210,2915,54578,1
380290,2023,10,2023111210,2915,55884,1
380292,2023,10,2023111210,3019,38577,1
380323,2023,10,2023111210,3019,41349,1
380302,2023,10,2023111210,3019,42543,1
380295,2023,10,2023111210,3019,44818,1
380312,2023,10,2023111210,3019,44852,1
380317,2023,10,2023111210,3019,47859,1
380300,2023,10,2023111210,3019,47891,1
380298,2023,10,2023111210,3019,52435,1
380314,2023,10,2023111210,3019,54481,1
380309,2023,10,2023111210,3019,54563,1
380320,2023,10,2023111210,3019,54609,1
380305,2023,10,2023111210,3019,54618,1
380294,2023,10,2023111210,3019,55869,1
380324,2023,10,2023111210,3098,38577,1
380369,2023,10,2023111210,3098,41349,1
380344,2023,10,2023111210,3098,42543,1
380335,2023,10,2023111210,3098,44818,1
380379,2023,10,2023111210,3098,44852,1
380374,2023,10,2023111210,3098,47859,1
380341,2023,10,2023111210,3098,52435,1
380360,2023,10,2023111210,3098,52474,1
380352,2023,10,2023111210,3098,53566,1
380365,2023,10,2023111210,3098,54481,1
380376,2023,10,2023111210,3098,54609,1
380348,2023,10,2023111210,3098,54618,1
380329,2023,10,2023111210,3098,55869,1
380386,2023,10,2023111210,3123,38577,1
380459,2023,10,2023111210,3123,41349,1
380410,2023,10,2023111210,3123,42543,1
380406,2023,10,2023111210,3123,44818,1
380473,2023,10,2023111210,3123,46522,1
380434,2023,10,2023111210,3123,52474,1
380443,2023,10,2023111210,3123,53511,1
380452,2023,10,2023111210,3123,53553,1
380421,2023,10,2023111210,3123,53566,1
380467,2023,10,2023111210,3123,54609,1
380418,2023,10,2023111210,3123,54618,1
380398,2023,10,2023111210,3123,55869,1
380393,2023,10,2023111210,3123,55902,1
380498,2023,10,2023111210,3153,41349,1
380482,2023,10,2023111210,3153,42543,1
380477,2023,10,2023111210,3153,44818,1
380493,2023,10,2023111210,3153,44852,1
380488,2023,10,2023111210,3153,46522,1
380480,2023,10,2023111210,3153,52435,1
380502,2023,10,2023111210,3153,53511,1
380486,2023,10,2023111210,3153,53566,1
380495,2023,10,2023111210,3153,54481,1
380499,2023,10,2023111210,3153,54609,1
39805,2023,10,2023111210,3153,54618,1
380475,2023,10,2023111210,3153,55869,1
380506,2023,10,2023111210,3178,38577,1
380524,2023,10,2023111210,3178,42543,1
380516,2023,10,2023111210,3178,44818,1
33133,2023,10,2023111210,3178,47859,1
380518,2023,10,2023111210,3178,52435,1
380539,2023,10,2023111210,3178,53553,1
380528,2023,10,2023111210,3178,53566,1
380537,2023,10,2023111210,3178,54481,1
380536,2023,10,2023111210,3178,54563,1
380545,2023,10,2023111210,3178,54609,1
380527,2023,10,2023111210,3178,54618,1
380512,2023,10,2023111210,3178,55869,1
380550,2023,10,2023111210,3221,38577,1
380563,2023,10,2023111210,3221,42543,1
380555,2023,10,2023111210,3221,44818,1
380593,2023,10,2023111210,3221,44852,1
380577,2023,10,2023111210,3221,46522,1
380559,2023,10,2023111210,3221,47891,1
380573,2023,10,2023111210,3221,52474,1
380586,2023,10,2023111210,3221,53553,1
380570,2023,10,2023111210,3221,53566,1
380582,2023,10,2023111210,3221,54481,1
380588,2023,10,2023111210,3221,54609,1
380567,2023,10,2023111210,3221,54618,1
380552,2023,10,2023111210,3221,55869,1
380638,2023,10,2023111210,3270,39987,1
380647,2023,10,2023111210,3270,42412,1
380600,2023,10,2023111210,3270,42512,1
380614,2023,10,2023111210,3270,43373,1
380624,2023,10,2023111210,3270,47847,1
380608,2023,10,2023111210,3270,52624,1
380602,2023,10,2023111210,3270,53448,1
380596,2023,10,2023111210,3270,53503,1
380618,2023,10,2023111210,3270,54578,1
380634,2023,10,2023111210,3270,55917,1
380689,2023,10,2023111210,3386,39987,1
380680,2023,10,2023111210,3386,42412,1
380653,2023,10,2023111210,3386,42512,1
380666,2023,10,2023111210,3386,43373,1
380652,2023,10,2023111210,3386,46329,1
380697,2023,10,2023111210,3386,47803,1
380672,2023,10,2023111210,3386,47847,1
380663,2023,10,2023111210,3386,52624,1
380659,2023,10,2023111210,3386,53448,1
380650,2023,10,2023111210,3386,53503,1
380668,2023,10,2023111210,3386,54578,1
380687,2023,10,2023111210,3386,55917,1
380677,2023,10,2023111210,3386,56471,1
380701,2023,10,2023111210,3669,38577,1
380764,2023,10,2023111210,3669,41349,1
380720,2023,10,2023111210,3669,42543,1
380712,2023,10,2023111210,3669,44818,1
380745,2023,10,2023111210,3669,46522,1
380758,2023,10,2023111210,3669,47859,1
380717,2023,10,2023111210,3669,52435,1
380738,2023,10,2023111210,3669,52474,1
380729,2023,10,2023111210,3669,53566,1
380751,2023,10,2023111210,3669,54481,1
380762,2023,10,2023111210,3669,54609,1
380726,2023,10,2023111210,3669,54618,1
380708,2023,10,2023111210,3669,55869,1
380766,2023,10,2023111210,3694,38577,1
380798,2023,10,2023111210,3694,41349,1
380777,2023,10,2023111210,3694,42543,1
380773,2023,10,2023111210,3694,44818,1
380805,2023,10,2023111210,3694,47859,1
380774,2023,10,2023111210,3694,52435,1
380790,2023,10,2023111210,3694,53511,1
380794,2023,10,2023111210,3694,53553,1
380782,2023,10,2023111210,3694,53566,1
380787,2023,10,2023111210,3694,54563,1
380801,2023,10,2023111210,3694,54609,1
380779,2023,10,2023111210,3694,54618,1
380770,2023,10,2023111210,3694,55869,1
380808,2023,10,2023111210,3717,38577,1
380832,2023,10,2023111210,3717,42448,1
380819,2023,10,2023111210,3717,42543,1
380814,2023,10,2023111210,3717,44818,1
380837,2023,10,2023111210,3717,47859,1
380817,2023,10,2023111210,3717,52435,1
380828,2023,10,2023111210,3717,53511,1
380835,2023,10,2023111210,3717,53553,1
380824,2023,10,2023111210,3717,53566,1
380843,2023,10,2023111210,3717,54563,1
380839,2023,10,2023111210,3717,54609,1
380822,2023,10,2023111210,3717,54618,1
380811,2023,10,2023111210,3717,55869,1
380851,2023,10,2023111210,3742,38577,1
380894,2023,10,2023111210,3742,41349,1
380867,2023,10,2023111210,3742,42543,1
380861,2023,10,2023111210,3742,44818,1
380884,2023,10,2023111210,3742,46522,1
380899,2023,10,2023111210,3742,47859,1
380865,2023,10,2023111210,3742,52435,1
380911,2023,10,2023111210,3742,52474,1
380878,2023,10,2023111210,3742,53566,1
380889,2023,10,2023111210,3742,54481,1
380903,2023,10,2023111210,3742,54609,1
380873,2023,10,2023111210,3742,54618,1
380857,2023,10,2023111210,3742,55869,1
380962,2023,10,2023111210,3882,39987,1
380968,2023,10,2023111210,3882,42412,1
380922,2023,10,2023111210,3882,42512,1
380936,2023,10,2023111210,3882,43373,1
380950,2023,10,2023111210,3882,47847,1
380939,2023,10,2023111210,3882,52570,1
380930,2023,10,2023111210,3882,52624,1
380926,2023,10,2023111210,3882,53448,1
380917,2023,10,2023111210,3882,53503,1
380959,2023,10,2023111210,3882,54506,1
380944,2023,10,2023111210,3882,54578,1
381010,2023,10,2023111210,3951,39987,1
381003,2023,10,2023111210,3951,42412,1
380982,2023,10,2023111210,3951,43373,1
381016,2023,10,2023111210,3951,47803,1
380990,2023,10,2023111210,3951,47847,1
380979,2023,10,2023111210,3951,52624,1
380976,2023,10,2023111210,3951,53448,1
380970,2023,10,2023111210,3951,53503,1
380986,2023,10,2023111210,3951,54578,1
380999,2023,10,2023111210,3951,55884,1
381008,2023,10,2023111210,3951,55917,1
381064,2023,10,2023111210,4034,39987,1
381072,2023,10,2023111210,4034,42412,1
381020,2023,10,2023111210,4034,42512,1
381034,2023,10,2023111210,4034,43373,1
381061,2023,10,2023111210,4034,46189,1
381055,2023,10,2023111210,4034,47803,1
381042,2023,10,2023111210,4034,47847,1
381030,2023,10,2023111210,4034,52624,1
381028,2023,10,2023111210,4034,53448,1
381018,2023,10,2023111210,4034,53503,1
381050,2023,10,2023111210,4034,54506,1
381037,2023,10,2023111210,4034,54578,1
381106,2023,10,2023111210,4130,39987,1
381111,2023,10,2023111210,4130,42412,1
381081,2023,10,2023111210,4130,42512,1
147911,2023,10,2023111210,4130,43373,1
381101,2023,10,2023111210,4130,46189,1
218012,2023,10,2023111210,4130,46329,1
381092,2023,10,2023111210,4130,47847,1
381088,2023,10,2023111210,4130,52624,1
381085,2023,10,2023111210,4130,53448,1
381076,2023,10,2023111210,4130,53503,1
381091,2023,10,2023111210,4130,54578,1
381097,2023,10,2023111210,4130,55884,1
381154,2023,10,2023111210,4216,41349,1
381126,2023,10,2023111210,4216,42543,1
381119,2023,10,2023111210,4216,44818,1
381134,2023,10,2023111210,4216,44852,1
381145,2023,10,2023111210,4216,47859,1
381122,2023,10,2023111210,4216,47891,1
381114,2023,10,2023111210,4216,52456,1
381129,2023,10,2023111210,4216,53566,1
381140,2023,10,2023111210,4216,54481,1
381148,2023,10,2023111210,4216,54609,1
40196,2023,10,2023111210,4216,54618,1
381116,2023,10,2023111210,4216,55869,1
37180,2023,10,2023111210,4241,38577,1
381172,2023,10,2023111210,4241,41349,1
37197,2023,10,2023111210,4241,42543,1
381161,2023,10,2023111210,4241,44818,1
381170,2023,10,2023111210,4241,44852,1
381175,2023,10,2023111210,4241,47859,1
381163,2023,10,2023111210,4241,47891,1
381169,2023,10,2023111210,4241,52474,1
135090,2023,10,2023111210,4241,53566,1
330480,2023,10,2023111210,4241,54481,1
381173,2023,10,2023111210,4241,54609,1
381164,2023,10,2023111210,4241,54618,1
381158,2023,10,2023111210,4241,55869,1
381184,2023,10,2023111210,4296,38577,1
381260,2023,10,2023111210,4296,41349,1
381300,2023,10,2023111210,4296,42448,1
381224,2023,10,2023111210,4296,42543,1
381275,2023,10,2023111210,4296,47859,1
381215,2023,10,2023111210,4296,47891,1
381196,2023,10,2023111210,4296,52456,1
381249,2023,10,2023111210,4296,52474,1
26866,2023,10,2023111210,4296,53566,1
381258,2023,10,2023111210,4296,54481,1
381285,2023,10,2023111210,4296,54609,1
381231,2023,10,2023111210,4296,54618,1
381203,2023,10,2023111210,4296,55869,1
337043,2023,10,2023111210,4319,41349,1
381318,2023,10,2023111210,4319,42543,1
381309,2023,10,2023111210,4319,44818,1
49001,2023,10,2023111210,4319,47859,1
381315,2023,10,2023111210,4319,47891,1
315099,2023,10,2023111210,4319,52474,1
381332,2023,10,2023111210,4319,53511,1
381325,2023,10,2023111210,4319,53566,1
381338,2023,10,2023111210,4319,54481,1
381352,2023,10,2023111210,4319,54609,1
381321,2023,10,2023111210,4319,54618,1
381304,2023,10,2023111210,4319,55869,1
381356,2023,10,2023111210,4351,38577,1
381377,2023,10,2023111210,4351,41349,1
211818,2023,10,2023111210,4351,42543,1
381361,2023,10,2023111210,4351,44818,1
381380,2023,10,2023111210,4351,47859,1
381364,2023,10,2023111210,4351,52435,1
381375,2023,10,2023111210,4351,53511,1
381369,2023,10,2023111210,4351,53566,1
381376,2023,10,2023111210,4351,54481,1
381373,2023,10,2023111210,4351,54563,1
381378,2023,10,2023111210,4351,54609,1
381367,2023,10,2023111210,4351,54618,1
381359,2023,10,2023111210,4351,55869,1
380808,2023,10,2023111210,4390,38577,1
381402,2023,10,2023111210,4390,41349,1
381385,2023,10,2023111210,4390,42543,1
380813,2023,10,2023111210,4390,44818,1
381405,2023,10,2023111210,4390,47859,1
381383,2023,10,2023111210,4390,52435,1
381397,2023,10,2023111210,4390,53511,1
381388,2023,10,2023111210,4390,53566,1
381413,2023,10,2023111210,4390,54481,1
381394,2023,10,2023111210,4390,54563,1
381407,2023,10,2023111210,4390,54609,1
380822,2023,10,2023111210,4390,54618,1
381381,2023,10,2023111210,4390,55869,1
381415,2023,10,2023111210,4413,38577,1
381489,2023,10,2023111210,4413,41349,1
381433,2023,10,2023111210,4413,42543,1
381425,2023,10,2023111210,4413,44818,1
381470,2023,10,2023111210,4413,44852,1
381505,2023,10,2023111210,4413,46522,1
381426,2023,10,2023111210,4413,52435,1
381449,2023,10,2023111210,4413,53566,1
381478,2023,10,2023111210,4413,54481,1
381460,2023,10,2023111210,4413,54563,1
381490,2023,10,2023111210,4413,54609,1
381443,2023,10,2023111210,4413,54618,1
381417,2023,10,2023111210,4413,55869,1
381558,2023,10,2023111210,4436,41349,1
381525,2023,10,2023111210,4436,42543,1
381517,2023,10,2023111210,4436,44818,1
381565,2023,10,2023111210,4436,47859,1
381520,2023,10,2023111210,4436,52435,1
381508,2023,10,2023111210,4436,52456,1
381575,2023,10,2023111210,4436,53511,1
381536,2023,10,2023111210,4436,53566,1
381550,2023,10,2023111210,4436,54481,1
381541,2023,10,2023111210,4436,54563,1
381568,2023,10,2023111210,4436,54609,1
381531,2023,10,2023111210,4436,54618,1
381513,2023,10,2023111210,4436,55869,1
381656,2023,10,2023111210,4493,39987,1
381650,2023,10,2023111210,4493,42412,1
381609,2023,10,2023111210,4493,43373,1
381588,2023,10,2023111210,4493,46329,1
381642,2023,10,2023111210,4493,47803,1
381632,2023,10,2023111210,4493,47847,1
381606,2023,10,2023111210,4493,52624,1
381595,2023,10,2023111210,4493,53448,1
381581,2023,10,2023111210,4493,53503,1
381616,2023,10,2023111210,4493,54578,1
381638,2023,10,2023111210,4493,55884,1
381622,2023,10,2023111210,4493,55912,1
381665,2023,10,2023111210,4493,55917,1
381703,2023,10,2023111210,4525,39987,1
381701,2023,10,2023111210,4525,42412,1
381679,2023,10,2023111210,4525,43373,1
381670,2023,10,2023111210,4525,46329,1
381697,2023,10,2023111210,4525,47803,1
381688,2023,10,2023111210,4525,47847,1
381676,2023,10,2023111210,4525,52624,1
381671,2023,10,2023111210,4525,53448,1
381667,2023,10,2023111210,4525,53503,1
381683,2023,10,2023111210,4525,54578,1
381693,2023,10,2023111210,4525,55884,1
381684,2023,10,2023111210,4525,55912,1
381708,2023,10,2023111210,4525,55917,1
381728,2023,10,2023111210,4555,39987,1
381711,2023,10,2023111210,4555,42331,1
381726,2023,10,2023111210,4555,42412,1
381714,2023,10,2023111210,4555,43373,1
381710,2023,10,2023111210,4555,46329,1
152278,2023,10,2023111210,4555,47803,1
381730,2023,10,2023111210,4555,47847,1
379751,2023,10,2023111210,4555,53503,1
381716,2023,10,2023111210,4555,54578,1
381719,2023,10,2023111210,4555,55884,1
342054,2023,10,2023111210,4580,39987,1
381746,2023,10,2023111210,4580,42412,1
42240,2023,10,2023111210,4580,43373,1
381733,2023,10,2023111210,4580,46329,1
86006,2023,10,2023111210,4580,47803,1
148688,2023,10,2023111210,4580,47847,1
381738,2023,10,2023111210,4580,52624,1
381736,2023,10,2023111210,4580,53448,1
275628,2023,10,2023111210,4580,53503,1
381742,2023,10,2023111210,4580,54578,1
263770,2023,10,2023111210,4580,55884,1
381745,2023,10,2023111210,4580,55912,1
381750,2023,10,2023111210,4580,55917,1
381785,2023,10,2023111210,4610,39987,1
381778,2023,10,2023111210,4610,42412,1
240103,2023,10,2023111210,4610,43373,1
240100,2023,10,2023111210,4610,46329,1
381774,2023,10,2023111210,4610,47803,1
381788,2023,10,2023111210,4610,47847,1
240110,2023,10,2023111210,4610,52624,1
381760,2023,10,2023111210,4610,53448,1
240089,2023,10,2023111210,4610,53503,1
381765,2023,10,2023111210,4610,54578,1
381771,2023,10,2023111210,4610,55884,1
381768,2023,10,2023111210,4610,55912,1
381784,2023,10,2023111210,4610,55917,1
381790,2023,10,2023111211,105,41243,1
381849,2023,10,2023111211,105,41282,1
381795,2023,10,2023111211,105,46186,1
381792,2023,10,2023111211,105,46211,1
381836,2023,10,2023111211,105,47807,1
381808,2023,10,2023111211,105,47881,1
381824,2023,10,2023111211,105,47932,1
381828,2023,10,2023111211,105,48097,1
381800,2023,10,2023111211,105,53583,1
381813,2023,10,2023111211,105,54469,1
381819,2023,10,2023111211,105,54833,1
381841,2023,10,2023111211,105,55900,1
381843,2023,10,2023111211,105,56000,1
381862,2023,10,2023111211,194,42361,1
381872,2023,10,2023111211,194,46705,1
47801,2023,10,2023111211,194,46902,1
381859,2023,10,2023111211,194,47974,1
381853,2023,10,2023111211,194,52547,1
381881,2023,10,2023111211,194,53431,1
381869,2023,10,2023111211,194,53472,1
381857,2023,10,2023111211,194,53509,1
381865,2023,10,2023111211,194,53596,1
381882,2023,10,2023111211,194,54475,1
381876,2023,10,2023111211,194,54501,1
381879,2023,10,2023111211,194,56252,1
381902,2023,10,2023111211,230,42361,1
381905,2023,10,2023111211,230,46902,1
381898,2023,10,2023111211,230,47974,1
381888,2023,10,2023111211,230,48089,1
381884,2023,10,2023111211,230,52547,1
381937,2023,10,2023111211,230,53431,1
381912,2023,10,2023111211,230,53472,1
381887,2023,10,2023111211,230,53509,1
381943,2023,10,2023111211,230,54475,1
381921,2023,10,2023111211,230,54501,1
92229,2023,10,2023111211,230,54566,1
381929,2023,10,2023111211,230,54834,1
381945,2023,10,2023111211,406,41243,1
381991,2023,10,2023111211,406,41282,1
381976,2023,10,2023111211,406,43370,1
381960,2023,10,2023111211,406,46186,1
381950,2023,10,2023111211,406,46211,1
381964,2023,10,2023111211,406,47881,1
381955,2023,10,2023111211,406,53575,1
381968,2023,10,2023111211,406,54469,1
381971,2023,10,2023111211,406,54833,1
381982,2023,10,2023111211,406,55965,1
381984,2023,10,2023111211,406,56000,1
381995,2023,10,2023111211,492,41243,1
382028,2023,10,2023111211,492,41282,1
93069,2023,10,2023111211,492,43370,1
381999,2023,10,2023111211,492,46186,1
381997,2023,10,2023111211,492,46211,1
382020,2023,10,2023111211,492,47807,1
382005,2023,10,2023111211,492,47881,1
382015,2023,10,2023111211,492,48097,1
382001,2023,10,2023111211,492,53583,1
382007,2023,10,2023111211,492,54469,1
93051,2023,10,2023111211,492,54833,1
382024,2023,10,2023111211,492,55965,1
382025,2023,10,2023111211,492,56000,1
382033,2023,10,2023111211,517,41243,1
382060,2023,10,2023111211,517,41282,1
382056,2023,10,2023111211,517,42397,1
382036,2023,10,2023111211,517,46186,1
382034,2023,10,2023111211,517,46211,1
382046,2023,10,2023111211,517,47881,1
382069,2023,10,2023111211,517,47932,1
382071,2023,10,2023111211,517,48097,1
382040,2023,10,2023111211,517,53583,1
382048,2023,10,2023111211,517,54469,1
382050,2023,10,2023111211,517,54833,1
382077,2023,10,2023111211,517,55900,1
382073,2023,10,2023111211,517,56000,1
382087,2023,10,2023111211,629,42361,1
382104,2023,10,2023111211,629,46226,1
382099,2023,10,2023111211,629,46705,1
382085,2023,10,2023111211,629,47974,1
382080,2023,10,2023111211,629,52547,1
382095,2023,10,2023111211,629,52685,1
51528,2023,10,2023111211,629,53431,1
382093,2023,10,2023111211,629,53472,1
353755,2023,10,2023111211,629,53596,1
190633,2023,10,2023111211,629,54475,1
382110,2023,10,2023111211,629,56252,1
382131,2023,10,2023111211,654,42361,1
382152,2023,10,2023111211,654,46226,1
382143,2023,10,2023111211,654,46705,1
382134,2023,10,2023111211,654,46902,1
382124,2023,10,2023111211,654,47974,1
382114,2023,10,2023111211,654,52547,1
382162,2023,10,2023111211,654,53431,1
382120,2023,10,2023111211,654,53509,1
382167,2023,10,2023111211,654,54475,1
382147,2023,10,2023111211,654,54501,1
382157,2023,10,2023111211,654,56252,1
382172,2023,10,2023111211,679,42361,1
382173,2023,10,2023111211,679,46902,1
382171,2023,10,2023111211,679,47974,1
382168,2023,10,2023111211,679,52547,1
382177,2023,10,2023111211,679,53431,1
382174,2023,10,2023111211,679,53472,1
27750,2023,10,2023111211,679,53509,1
382178,2023,10,2023111211,679,54475,1
382175,2023,10,2023111211,679,54501,1
382185,2023,10,2023111211,763,42361,1
382202,2023,10,2023111211,763,42500,1
382190,2023,10,2023111211,763,46902,1
382184,2023,10,2023111211,763,47974,1
25314,2023,10,2023111211,763,52547,1
382212,2023,10,2023111211,763,53431,1
382194,2023,10,2023111211,763,53472,1
382181,2023,10,2023111211,763,53509,1
382186,2023,10,2023111211,763,53596,1
382214,2023,10,2023111211,763,54475,1
382199,2023,10,2023111211,763,54501,1
382206,2023,10,2023111211,763,54566,1
382209,2023,10,2023111211,763,56252,1
382222,2023,10,2023111211,787,42361,1
382245,2023,10,2023111211,787,46226,1
382231,2023,10,2023111211,787,46705,1
382227,2023,10,2023111211,787,46902,1
382221,2023,10,2023111211,787,47974,1
382215,2023,10,2023111211,787,52547,1
316555,2023,10,2023111211,787,53431,1
382229,2023,10,2023111211,787,53472,1
382219,2023,10,2023111211,787,53509,1
382239,2023,10,2023111211,787,53536,1
382224,2023,10,2023111211,787,53596,1
382235,2023,10,2023111211,787,54475,1
382242,2023,10,2023111211,787,56252,1
382247,2023,10,2023111211,900,41243,1
382284,2023,10,2023111211,900,41282,1
382251,2023,10,2023111211,900,46186,1
382249,2023,10,2023111211,900,46211,1
382274,2023,10,2023111211,900,47807,1
382258,2023,10,2023111211,900,47881,1
382266,2023,10,2023111211,900,47932,1
382269,2023,10,2023111211,900,48097,1
382253,2023,10,2023111211,900,53583,1
382260,2023,10,2023111211,900,54469,1
382263,2023,10,2023111211,900,54833,1
382279,2023,10,2023111211,900,55900,1
382280,2023,10,2023111211,900,56000,1
382297,2023,10,2023111211,1059,42361,1
382316,2023,10,2023111211,1059,46226,1
382307,2023,10,2023111211,1059,46705,1
382302,2023,10,2023111211,1059,46902,1
382295,2023,10,2023111211,1059,47974,1
382323,2023,10,2023111211,1059,53431,1
382305,2023,10,2023111211,1059,53472,1
382293,2023,10,2023111211,1059,53508,1
382328,2023,10,2023111211,1059,54475,1
382312,2023,10,2023111211,1059,54501,1
382290,2023,10,2023111211,1059,55969,1
382287,2023,10,2023111211,1059,56068,1
382320,2023,10,2023111211,1059,56252,1
382335,2023,10,2023111211,1353,41243,1
382395,2023,10,2023111211,1353,41282,1
382344,2023,10,2023111211,1353,46186,1
382339,2023,10,2023111211,1353,46211,1
382368,2023,10,2023111211,1353,48097,1
382352,2023,10,2023111211,1353,53583,1
382357,2023,10,2023111211,1353,54469,1
382361,2023,10,2023111211,1353,54833,1
382376,2023,10,2023111211,1353,55900,1
382381,2023,10,2023111211,1353,55965,1
382383,2023,10,2023111211,1353,56000,1
382397,2023,10,2023111211,1650,41243,1
382414,2023,10,2023111211,1650,41282,1
382400,2023,10,2023111211,1650,46186,1
72109,2023,10,2023111211,1650,46211,1
104344,2023,10,2023111211,1650,47807,1
382408,2023,10,2023111211,1650,47881,1
382418,2023,10,2023111211,1650,47932,1
202715,2023,10,2023111211,1650,48097,1
382404,2023,10,2023111211,1650,53583,1
382409,2023,10,2023111211,1650,54469,1
382412,2023,10,2023111211,1650,54833,1
382422,2023,10,2023111211,1650,55900,1
382423,2023,10,2023111211,1650,56000,1
382427,2023,10,2023111211,1675,41243,1
382486,2023,10,2023111211,1675,41282,1
382466,2023,10,2023111211,1675,43370,1
382437,2023,10,2023111211,1675,46186,1
382433,2023,10,2023111211,1675,46211,1
382447,2023,10,2023111211,1675,47881,1
382472,2023,10,2023111211,1675,48097,1
80991,2023,10,2023111211,1675,53583,1
382453,2023,10,2023111211,1675,54469,1
382459,2023,10,2023111211,1675,54833,1
382477,2023,10,2023111211,1675,55965,1
382479,2023,10,2023111211,1675,56000,1
382492,2023,10,2023111211,1867,42361,1
382514,2023,10,2023111211,1867,46226,1
382503,2023,10,2023111211,1867,46705,1
382497,2023,10,2023111211,1867,46902,1
382491,2023,10,2023111211,1867,47974,1
382510,2023,10,2023111211,1867,53431,1
382499,2023,10,2023111211,1867,53472,1
382487,2023,10,2023111211,1867,53509,1
382506,2023,10,2023111211,1867,53536,1
382495,2023,10,2023111211,1867,53596,1
382505,2023,10,2023111211,1867,54475,1
231021,2023,10,2023111211,1867,55969,1
382508,2023,10,2023111211,1867,56252,1
382533,2023,10,2023111211,1916,42361,1
382585,2023,10,2023111211,1916,46226,1
382591,2023,10,2023111211,1916,46705,1
382547,2023,10,2023111211,1916,46902,1
382527,2023,10,2023111211,1916,47974,1
382570,2023,10,2023111211,1916,48624,1
382587,2023,10,2023111211,1916,53431,1
382554,2023,10,2023111211,1916,53472,1
382519,2023,10,2023111211,1916,53509,1
382577,2023,10,2023111211,1916,53536,1
382541,2023,10,2023111211,1916,53596,1
382563,2023,10,2023111211,1916,54475,1
382523,2023,10,2023111211,1916,55969,1
382593,2023,10,2023111211,1979,41243,1
382629,2023,10,2023111211,1979,41282,1
194742,2023,10,2023111211,1979,46186,1
382595,2023,10,2023111211,1979,46211,1
382622,2023,10,2023111211,1979,47807,1
382602,2023,10,2023111211,1979,47881,1
382612,2023,10,2023111211,1979,47932,1
382616,2023,10,2023111211,1979,48097,1
382599,2023,10,2023111211,1979,53583,1
382605,2023,10,2023111211,1979,54469,1
382607,2023,10,2023111211,1979,54833,1
382625,2023,10,2023111211,1979,55900,1
382627,2023,10,2023111211,1979,56000,1
382634,2023,10,2023111211,2004,41243,1
382648,2023,10,2023111211,2004,41282,1
382639,2023,10,2023111211,2004,46186,1
382637,2023,10,2023111211,2004,46211,1
382661,2023,10,2023111211,2004,47807,1
382640,2023,10,2023111211,2004,47881,1
382650,2023,10,2023111211,2004,47932,1
382655,2023,10,2023111211,2004,48097,1
382641,2023,10,2023111211,2004,54469,1
382645,2023,10,2023111211,2004,54833,1
317753,2023,10,2023111211,2004,56000,1
382664,2023,10,2023111211,2029,41243,1
